"www.yuanddd.com","web","div[class=submit-btn-cont]",".el-carousel__item",".time-up-text",".time-up-title","#goods-detail",".time-up-text",".select-size","https://www.yuanddd.com/tzbi3?a=twwj0113&c=f&b=john","java script"
"wangbada.com","html",".foot-nav-2|a",".box-image",".title|h1",".price",".box-content","#big_1|.con_ul|.con",".rows-id-params-select","http://wangbada.com/detail/CZLR15AS1H.html","normal"
"www.playbyplay.com.tw","html","",".swiper-wrapper",".mobile_product_info",".product_description|.product_price|.js_onsale_price|.font_montserrat",".product_feature",".form_collection","","// https://www.playbyplay.com.tw/product/detail/391860","normal"
"rkw.magelet.com","html",,".swiper-wrapper","#buy|span",".price-l",".content",".normsArr","#radio","https://rkw.magelet.com/p/WZJD_281","nomal html"
"www.kelmall.com","json","","data|products|covers;imgurl","data|products|name","data|products|combos;name","data|products|content|detail","data|products|attribute","data|products|combos","https://www.kelmall.com/p/dtys","post json"
"ui.cxet2bn.com","html","#single_right_now",".swiper-slide-active",".title|span",".goods_price",".comments","#data_foreach1|.compose_select;.con_ul;{.rows-head:.rows-params};.alizi-group",".rows-id-params-select|.rows-params|.alizi-params","https://ui.cxet2bn.com/index.php/products/detail/sn/wq30ssyy","normal html"
"9j2b1b.1shop.tw","web",,".col-3",".container|span",".action-content",".customize","",".action-content","https://lihi1.cc/P5IqC","url relocation"
"www.huangjun.tw","web","",".js-sticky-cart-button-container|.col-md-6|.ng-scope",".add-to-cart|.title",".not-same-price|.price-sale",".description-container",".ng-touched","","https://reurl.cc/NaK17Q","url relocation"
"fishs168.com.tw","html","",".swiper-container",".mobile_product_info",".js_onsale_price|.font_montserrat",".product_feature",".mobile_product_info","","https://fishs168.com.tw/product/detail/447463","java script"
